initial_Z,initial_mass,run_dir_path,blue_loop_crossing_count,blue_loop_duration_yr,max_log_L,max_log_Teff,max_log_R,first_model_number,last_model_number,first_age_yr,last_age_yr,blue_loop_start_age,blue_loop_end_age,instability_start_age,instability_end_age,calculated_blue_loop_duration,calculated_instability_duration
0.01,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0100,2,1779221.9485850707,3.958692908634163,3.9833422369862026,2.1033524146391955,2045,2310,46207727.96296791,47986160.83198274,46207727.96296791,47986949.91155298,46207727.96296791,47986949.91155298,1779221.9485850707,1779221.9485850707
0.0105,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0105,2,1824491.686488457,3.9529055380345444,3.980350649663204,2.098488691832155,2032,2293,46389813.09035724,48213439.42202053,46389813.09035724,48214304.77684569,46389813.09035724,48214304.77684569,1824491.686488457,1824491.686488457
0.011,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0110,2,1850209.4903849363,3.946275201864933,3.9767358447580694,2.0975493272075187,2047,2303,46559803.33557896,48409092.83899821,46559803.33557896,48410012.8259639,46559803.33557896,48410012.8259639,1850209.4903849363,1850209.4903849363
0.012,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0120,2,1928150.441334881,3.9333713405091344,3.969864129350903,2.0909371603339815,2067,2311,46890738.242441356,48817833.23086244,46890738.242441356,48818888.68377624,46890738.242441356,48818888.68377624,1928150.441334881,1928150.441334881
0.0125,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0125,2,1942653.6539401114,3.927182295578517,3.965565086441646,2.086090438205969,2071,2308,47071964.87189742,49013036.07649986,47071964.87189742,49014618.52583753,47071964.87189742,49014618.52583753,1942653.6539401114,1942653.6539401114
0.013,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0130,2,1958969.4733692035,3.9201429473828147,3.9616333841013396,2.081935537798627,2112,2350,47247508.55242087,49204938.13788412,47247508.55242087,49206478.02579007,47247508.55242087,49206478.02579007,1958969.4733692035,1958969.4733692035
0.0135,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0135,2,1972544.206259787,3.9127321605468803,3.9567901152117484,2.0789865469144804,2062,2305,47417572.00792213,49388512.19418188,47417572.00792213,49390116.214181915,47417572.00792213,49390116.214181915,1972544.206259787,1972544.206259787
0.014,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0140,2,1961587.0389372408,3.9060502761091236,3.951877336797948,2.0753188700858227,2062,2288,47597180.73963474,49555869.496262215,47597180.73963474,49558767.77857198,47597180.73963474,49558767.77857198,1961587.0389372408,1961587.0389372408
0.0145,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0145,2,1973172.4635481536,3.89914806875897,3.9471509390684543,2.0724826122179447,2081,2314,47784099.670957536,49754605.68841372,47784099.670957536,49757272.13450569,47784099.670957536,49757272.13450569,1973172.4635481536,1973172.4635481536
0.015,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0150,2,1973452.8860169202,3.8922890637763037,3.9416304935999724,2.067213182605222,2144,2354,47966692.01297684,49938583.41835408,47966692.01297684,49940144.89899376,47966692.01297684,49940144.89899376,1973452.8860169202,1973452.8860169202
0.0155,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0155,2,1994711.7241549417,3.88595488445641,3.9373857849967373,2.0641896860051454,2101,2321,48140902.46037183,50134040.89672029,48140902.46037183,50135614.18452677,48140902.46037183,50135614.18452677,1994711.7241549417,1994711.7241549417
0.016,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0160,2,2005258.9520940706,3.8784015484598324,3.9321115724393048,2.0587619325707194,2152,2371,48335665.11603842,50339123.94250987,48335665.11603842,50340924.06813249,48335665.11603842,50340924.06813249,2005258.9520940706,2005258.9520940706
0.0165,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0165,2,2002744.5778798908,3.871352679136073,3.9264604325433963,2.0574668994550094,2112,2304,48530622.07871865,50530978.38745387,48530622.07871865,50533366.65659854,48530622.07871865,50533366.65659854,2002744.5778798908,2002744.5778798908
0.017,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0170,2,1996861.5401823,3.8647786392086294,3.9208788201940656,2.051030647801256,2109,2292,48719197.506807126,50714130.24601201,48719197.506807126,50716059.046989426,48719197.506807126,50716059.046989426,1996861.5401823,1996861.5401823
0.0175,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0175,2,2013626.9353211075,3.8568593899130534,3.915596818840325,2.049973952779515,2170,2371,48914774.062926434,50926106.68271802,48914774.062926434,50928400.99824754,48914774.062926434,50928400.99824754,2013626.9353211075,2013626.9353211075
0.018,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0180,2,2014020.2880947292,3.8495486211507997,3.9102314843871535,2.0450089406176035,2169,2368,49103016.49739742,51114836.40610878,49103016.49739742,51117036.78549215,49103016.49739742,51117036.78549215,2014020.2880947292,2014020.2880947292
0.0185,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0185,2,2016372.0189368352,3.842079797046098,3.90458167123298,2.0409986161713145,2194,2384,49290670.57847216,51304590.60844986,49290670.57847216,51307042.597408995,49290670.57847216,51307042.597408995,2016372.0189368352,2016372.0189368352
0.019,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0190,2,2010498.8433412835,3.8351010260557548,3.8989499039839615,2.035574579531949,2203,2391,49491932.12883783,51498237.771625616,49491932.12883783,51502430.972179115,49491932.12883783,51502430.972179115,2010498.8433412835,2010498.8433412835
0.0195,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0195,2,1989288.6477406844,3.826905125460985,3.892433457788204,2.0334933701210467,2220,2399,49694742.16423077,51680666.51233417,49694742.16423077,51684030.811971456,49694742.16423077,51684030.811971456,1989288.6477406844,1989288.6477406844
0.02,7.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_7.5MSUN_z0.0200,2,1987241.9336487502,3.820403796272229,3.887025967399767,2.0279862444895,2250,2432,49894859.87733708,51878432.0802561,49894859.87733708,51882101.81098583,49894859.87733708,51882101.81098583,1987241.9336487502,1987241.9336487502
0.0015,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0015,2,1951408.3422847614,4.215993107541562,4.033329236111639,2.2681035093976374,1764,2094,36036079.8051245,37987151.89585333,36036079.8051245,37987488.14740926,36036079.8051245,37987488.14740926,1951408.3422847614,1951408.3422847614
0.002,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0020,2,1597755.6633407995,4.194803160202414,3.9759544794182133,2.261055776721868,1776,2056,36650889.72175316,38248105.50131009,36650889.72175316,38248645.38509396,36650889.72175316,38248645.38509396,1597755.6633407995,1597755.6633407995
0.0025,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0025,2,1347942.6310160086,4.1762949260045215,3.9316151984030907,2.2526194942521194,1795,2006,37160576.623132676,38507605.46660304,37160576.623132676,38508519.254148684,37160576.623132676,38508519.254148684,1347942.6310160086,1347942.6310160086
0.003,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0030,2,1116442.5790105313,4.156717146001562,3.8932582836877114,2.246603411547848,1818,1992,37649368.74642188,38764318.39408606,37649368.74642188,38765811.32543241,37649368.74642188,38765811.32543241,1116442.5790105313,1116442.5790105313
0.0035,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0035,2,939912.5294075683,4.139518037232199,3.8686620587062817,2.232642435219896,1832,1996,38078259.122201025,39017362.6360348,38078259.122201025,39018171.651608594,38078259.122201025,39018171.651608594,939912.5294075683,939912.5294075683
0.004,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0040,2,851285.6142818555,4.124585673032545,3.855881271010303,2.223562340698737,1847,1987,38445351.73821655,39295722.60735761,38445351.73821655,39296637.352498405,38445351.73821655,39296637.352498405,851285.6142818555,851285.6142818555
0.0045,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0045,2,890471.2474180758,4.117697387383005,3.8625927548305543,2.2131436890005793,1866,2010,38663648.76176198,39553139.59460361,38663648.76176198,39554120.009180054,38663648.76176198,39554120.009180054,890471.2474180758,890471.2474180758
0.005,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0050,2,952954.5744377375,4.112006307196571,3.882577874634043,2.2125548584885797,1878,2046,38866768.60062106,39819084.48111311,38866768.60062106,39819723.1750588,38866768.60062106,39819723.1750588,952954.5744377375,952954.5744377375
0.0055,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0055,2,1022561.3606097698,4.1104561414938825,3.9067464376816674,2.2034176607742664,1894,2113,39036950.1518097,40058884.05307819,39036950.1518097,40059511.51241947,39036950.1518097,40059511.51241947,1022561.3606097698,1022561.3606097698
0.006,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0060,2,1142410.9486142173,4.108762412980558,3.934275965387174,2.198092557727497,1878,2070,39220963.400945835,40362997.4046803,39220963.400945835,40363374.34956005,39220963.400945835,40363374.34956005,1142410.9486142173,1142410.9486142173
0.0065,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0065,2,1218213.7860840634,4.109120270472421,3.9607657842625064,2.185051865491286,1889,2148,39375641.89042019,40593680.37210294,39375641.89042019,40593855.676504254,39375641.89042019,40593855.676504254,1218213.7860840634,1218213.7860840634
0.007,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0070,2,1252369.7873467878,4.102646498314825,3.978085602893717,2.186169179023051,1908,2194,39552770.96979263,40804929.89407556,39552770.96979263,40805140.757139415,39552770.96979263,40805140.757139415,1252369.7873467878,1252369.7873467878
0.0075,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0075,2,1290045.285791792,4.095809364924173,3.9976126133433896,2.181061934131931,1933,2230,39717600.79772096,41007253.35904182,39717600.79772096,41007646.08351275,39717600.79772096,41007646.08351275,1290045.285791792,1290045.285791792
0.008,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0080,2,1332797.6528622806,4.088489825457102,4.004831261212244,2.173911145349301,1916,2184,39889923.86450336,41222397.40398974,39889923.86450336,41222721.51736564,39889923.86450336,41222721.51736564,1332797.6528622806,1332797.6528622806
0.0085,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0085,2,1338651.221268557,4.080731590846529,4.00438757656163,2.16782303517401,1940,2237,40078268.489912175,41416546.072852686,40078268.489912175,41416919.71118073,40078268.489912175,41416919.71118073,1338651.221268557,1338651.221268557
0.009,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0090,2,1430267.9649288729,4.071281108640558,4.007438847685854,2.1655387764477685,1969,2267,40254471.80757323,41684308.86507102,40254471.80757323,41684739.7725021,40254471.80757323,41684739.7725021,1430267.9649288729,1430267.9649288729
0.0095,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0095,2,1448072.6770220622,4.062527467797703,4.005690202877157,2.1625641894258276,2001,2291,40440918.512921035,41888504.81260238,40440918.512921035,41888991.1899431,40440918.512921035,41888991.1899431,1448072.6770220622,1448072.6770220622
0.01,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0100,2,1483087.2963831052,4.053497485358139,4.002701510980908,2.1583106018634624,2027,2323,40626760.2495149,42109328.01932797,40626760.2495149,42109847.545898005,40626760.2495149,42109847.545898005,1483087.2963831052,1483087.2963831052
0.0105,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0105,2,1474144.57539884,4.047851146199384,4.0007346866523275,2.1544892997870475,2060,2354,40768214.508369274,42241793.34028263,40768214.508369274,42242359.083768114,40768214.508369274,42242359.083768114,1474144.57539884,1474144.57539884
0.011,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0110,2,1557282.926760964,4.042199914578203,3.9984381465064365,2.1507833887235464,2040,2318,40897903.88256899,42454568.23091594,40897903.88256899,42455186.80932996,40897903.88256899,42455186.80932996,1557282.926760964,1557282.926760964
0.0115,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0115,2,1572049.041759245,4.036041019257225,3.995191154461484,2.1469715995379084,2053,2334,41031576.097651355,42602971.23746216,41031576.097651355,42603625.1394106,41031576.097651355,42603625.1394106,1572049.041759245,1572049.041759245
0.012,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0120,2,1589585.4150551409,4.029880124931595,3.9920785968491996,2.1457673189138258,2095,2376,41168117.08895694,42756996.63171884,41168117.08895694,42757702.50401208,41168117.08895694,42757702.50401208,1589585.4150551409,1589585.4150551409
0.0125,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0125,2,1633348.1706356928,4.024212434641122,3.9879836241359117,2.1419353913500285,2075,2338,41302282.04302225,42934808.426041424,41302282.04302225,42935630.213657945,41302282.04302225,42935630.213657945,1633348.1706356928,1633348.1706356928
0.013,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0130,2,1665456.0909499675,4.018220791485056,3.984550942326814,2.1397055099460496,2088,2344,41431743.07310542,43096414.511959024,41431743.07310542,43097199.164055385,41431743.07310542,43097199.164055385,1665456.0909499675,1665456.0909499675
0.0135,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0135,2,1641298.4610292017,4.011905407095561,3.9796312390609256,2.13437732011789,2090,2356,41573253.44678054,43213716.584558874,41573253.44678054,43214551.90780974,41573253.44678054,43214551.90780974,1641298.4610292017,1641298.4610292017
0.014,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0140,2,1682170.5009604245,4.005581937753357,3.976315930980053,2.1326633883665362,2097,2361,41706871.57915001,43388072.86708015,41706871.57915001,43389042.08011044,41706871.57915001,43389042.08011044,1682170.5009604245,1682170.5009604245
0.0145,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0145,2,1664533.0425947532,3.9992553216620927,3.971170486272815,2.1287772051429332,2104,2362,41860789.790124826,43524391.379700206,41860789.790124826,43525322.83271958,41860789.790124826,43525322.83271958,1664533.0425947532,1664533.0425947532
0.015,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0150,2,1707329.869826816,3.993315184048748,3.9671902755118222,2.129309795829484,2091,2344,41987822.588633694,43693247.23102069,41987822.588633694,43695152.45846051,41987822.588633694,43695152.45846051,1707329.869826816,1707329.869826816
0.0155,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0155,2,1656036.0279122368,3.987089871391516,3.9617979717665057,2.119927198371692,2090,2337,42148666.63615457,43803549.94364666,42148666.63615457,43804702.66406681,42148666.63615457,43804702.66406681,1656036.0279122368,1656036.0279122368
0.016,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0160,2,1693307.5119526535,3.98118700541786,3.957157334450823,2.1168504146577325,2104,2346,42290499.70551228,43982563.76042629,42290499.70551228,43983807.21746493,42290499.70551228,43983807.21746493,1693307.5119526535,1693307.5119526535
0.0165,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0165,2,1705683.6425667778,3.974327176297518,3.9526886716174303,2.1157051613655504,2111,2346,42435900.553824335,44140140.64579122,42435900.553824335,44141584.19639111,42435900.553824335,44141584.19639111,1705683.6425667778,1705683.6425667778
0.017,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0170,2,1678503.1236891001,3.968224631767862,3.9468966760447195,2.1129281834503137,2175,2409,42599740.37315989,44276660.85060406,42599740.37315989,44278243.49684899,42599740.37315989,44278243.49684899,1678503.1236891001,1678503.1236891001
0.0175,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0175,2,1691365.4011495784,3.9611635335108435,3.941947157464074,2.108088882151507,2176,2406,42738749.77590156,44428857.84798267,42738749.77590156,44430115.17705114,42738749.77590156,44430115.17705114,1691365.4011495784,1691365.4011495784
0.018,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0180,2,1708132.7002912983,3.9542387099452365,3.937725635693265,2.1044205797039837,2180,2405,42883927.30582175,44590612.760707356,42883927.30582175,44592060.006113045,42883927.30582175,44592060.006113045,1708132.7002912983,1708132.7002912983
0.0185,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0185,2,1694246.9148962125,3.9476925916370633,3.9319952804103497,2.100245212935135,2175,2385,43044205.37723054,44736864.917175815,43044205.37723054,44738452.29212675,43044205.37723054,44738452.29212675,1694246.9148962125,1694246.9148962125
0.019,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0190,2,1693007.1937992647,3.9409423981686067,3.9261965806542833,2.0962305508564745,2175,2391,43198639.04207424,44890095.56925409,43198639.04207424,44891646.235873505,43198639.04207424,44891646.235873505,1693007.1937992647,1693007.1937992647
0.0195,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0195,2,1683666.9483821243,3.9343035221935714,3.921115570186028,2.093021239917616,2212,2421,43355284.010386,45036444.343626924,43355284.010386,45038950.95876812,43355284.010386,45038950.95876812,1683666.9483821243,1683666.9483821243
0.02,8.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.0MSUN_z0.0200,2,1678483.152867429,3.927004705364603,3.915711562663765,2.0900851752865317,2207,2409,43509597.98660553,45185869.955377325,43509597.98660553,45188081.13947296,43509597.98660553,45188081.13947296,1678483.152867429,1678483.152867429
0.0015,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0015,2,1700555.1192311794,4.289648177588477,4.04500184423841,2.3111613436805065,1755,2085,32320496.45391942,34020819.5775148,32320496.45391942,34021051.5731506,32320496.45391942,34021051.5731506,1700555.1192311794,1700555.1192311794
0.002,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0020,2,1417200.0526968017,4.270603334525901,3.9889763577421697,2.3069434942498113,1775,2044,32842933.564929888,34259727.29173971,32842933.564929888,34260133.61762669,32842933.564929888,34260133.61762669,1417200.0526968017,1417200.0526968017
0.0025,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0025,2,1195010.4715949595,4.253564602929886,3.9455145360481216,2.298401489977365,1809,2064,33294196.39885518,34488662.236347675,33294196.39885518,34489206.87045014,33294196.39885518,34489206.87045014,1195010.4715949595,1195010.4715949595
0.003,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0030,2,939816.3038752526,4.235228665052908,3.905383842940511,2.2886322427867136,1822,2008,33735989.49301489,34675206.46994796,33735989.49301489,34675805.79689014,33735989.49301489,34675805.79689014,939816.3038752526,939816.3038752526
0.0035,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0035,2,753057.0590138733,4.2184336322259055,3.8719073205841457,2.2780857193261825,1847,2018,34102665.57779759,34855014.602819405,34102665.57779759,34855722.636811465,34102665.57779759,34855722.636811465,753057.0590138733,753057.0590138733
0.004,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0040,2,654196.810587801,4.201530616196478,3.8568093201804645,2.2696627995568996,1855,1992,34431778.434496254,35084944.67827902,34431778.434496254,35085975.245084055,34431778.434496254,35085975.245084055,654196.810587801,654196.810587801
0.0045,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0045,2,679592.9350509495,4.19434557800111,3.867340538920041,2.2614741973853985,1852,2015,34604389.460983075,35283357.0531523,34604389.460983075,35283982.396034025,34604389.460983075,35283982.396034025,679592.9350509495,679592.9350509495
0.005,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0050,2,771787.959242776,4.190744779606887,3.886043540558093,2.262747376212756,1877,2057,34751223.173355594,35522488.12192483,34751223.173355594,35523011.13259837,34751223.173355594,35523011.13259837,771787.959242776,771787.959242776
0.0055,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0055,2,823159.9181638807,4.187280893400097,3.9044481027831712,2.2546686975729924,1875,2075,34900381.64956265,35723066.79334617,34900381.64956265,35723541.56772653,34900381.64956265,35723541.56772653,823159.9181638807,823159.9181638807
0.006,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0060,2,905068.2000872642,4.1866958540219725,3.9322048423527294,2.253324926029202,1889,2128,35013626.53710165,35918313.26606823,35013626.53710165,35918694.73718891,35013626.53710165,35918694.73718891,905068.2000872642,905068.2000872642
0.0065,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0065,2,996260.6135696173,4.186321001191073,3.9578065569990026,2.2409263659490866,1894,2164,35147034.33780182,36143140.526681565,35147034.33780182,36143294.95137144,35147034.33780182,36143294.95137144,996260.6135696173,996260.6135696173
0.007,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0070,2,1023980.125936456,4.1827780733502316,3.977953532114544,2.2360982427063343,1900,2181,35287187.14887209,36311036.24131116,35287187.14887209,36311167.27480855,35287187.14887209,36311167.27480855,1023980.125936456,1023980.125936456
0.0075,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0075,2,1088175.4712783918,4.17877665141419,4.003953846903058,2.235009415792625,1932,2239,35403105.19397179,36491112.972313665,35403105.19397179,36491280.66525018,35403105.19397179,36491280.66525018,1088175.4712783918,1088175.4712783918
0.008,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0080,2,1096786.4321019351,4.171025277326437,4.009600621397686,2.2188068925102318,1919,2221,35565178.84712991,36661712.027455695,35565178.84712991,36661965.27923185,35565178.84712991,36661965.27923185,1096786.4321019351,1096786.4321019351
0.0085,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0085,2,1165392.3042096198,4.163995747341694,4.018555798551918,2.2213973867344676,1941,2256,35687640.3749334,36852782.00681249,35687640.3749334,36853032.67914302,35687640.3749334,36853032.67914302,1165392.3042096198,1165392.3042096198
0.009,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0090,2,1198659.15179348,4.156998479858997,4.0186904455599874,2.218878254236588,1965,2283,35834713.31542221,37033084.12353442,35834713.31542221,37033372.46721569,35834713.31542221,37033372.46721569,1198659.15179348,1198659.15179348
0.0095,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0095,2,1230701.7244584337,4.1483513134986705,4.020496814813879,2.213981085278049,2028,2346,35981021.43785565,37211390.99377873,35981021.43785565,37211723.16231409,35981021.43785565,37211723.16231409,1230701.7244584337,1230701.7244584337
0.01,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0100,2,1265123.2027817592,4.140804068057815,4.017446249312929,2.2072236268946503,1988,2290,36135467.15064984,37400224.942719005,36135467.15064984,37400590.3534316,36135467.15064984,37400590.3534316,1265123.2027817592,1265123.2027817592
0.0105,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0105,2,1270953.240365699,4.134971384134651,4.016547246177328,2.204767181269293,2024,2337,36241636.71286914,37512200.57451008,36241636.71286914,37512589.95323484,36241636.71286914,37512589.95323484,1270953.240365699,1270953.240365699
0.011,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0110,2,1296926.808748424,4.129249830306792,4.014562971934062,2.2010736573362983,2025,2337,36338268.47375578,37634774.58980831,36338268.47375578,37635195.2825042,36338268.47375578,37635195.2825042,1296926.808748424,1296926.808748424
0.0115,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0115,2,1326100.0383439288,4.123830276295913,4.012815666955095,2.2001747308728064,2058,2364,36447762.005036436,37773397.22419739,36447762.005036436,37773862.043380365,36447762.005036436,37773862.043380365,1326100.0383439288,1326100.0383439288
