initial_mass,initial_Z,blue_loop_start_age,blue_loop_end_age,calculated_blue_loop_duration,instability_start_age,instability_end_age,calculated_instability_duration
8.0,0.019,46135037.23763368,46796097.15286061,661059.9152,46135037.23763368,46796097.15286061,661059.9152
8.0,0.0195,46309223.97386225,46915382.34896765,606158.3751,46309223.97386225,46915382.34896765,606158.3751
8.0,0.02,46486095.76144921,47048003.95176697,561908.1903,46486095.76144921,47048003.95176697,561908.1903
8.5,0.0015,34475901.086599424,35640873.149139,1164972.0625,34475901.086599424,35640873.149139,1164972.0625
8.5,0.002,35013099.259582914,35838880.51936445,825781.2598,35013099.259582914,35838880.51936445,825781.2598
8.5,0.0025,35490063.21967192,35994068.021051176,504004.8014,35490063.21967192,35994068.021051176,504004.8014
8.5,0.0075,37735595.04582693,38205504.56470222,469909.5189,37735595.04582693,38205504.56470222,469909.5189
8.5,0.008,37887439.48892998,38428836.32595383,541396.837,37887439.48892998,38428836.32595383,541396.837
8.5,0.0085,38013424.41757053,38645281.83771472,631857.4201,38013424.41757053,38645281.83771472,631857.4201
8.5,0.009,38184276.24787668,38835101.67431361,650825.4264,38184276.24787668,38835101.67431361,650825.4264
8.5,0.0095,38323909.27754623,39004084.21770949,680174.9402,38323909.27754623,39004084.21770949,680174.9402
8.5,0.01,38494183.87501643,39173249.96006875,679066.0851,38494183.87501643,39173249.96006875,679066.0851
8.5,0.0105,38620407.97612479,39310623.73056326,690215.7544,38620407.97612479,39310623.73056326,690215.7544
8.5,0.011,38725041.3225515,39434393.16581011,709351.8433,38725041.3225515,39434393.16581011,709351.8433
8.5,0.0115,38834295.10445159,39543072.31423367,708777.2098,38834295.10445159,39543072.31423367,708777.2098
8.5,0.012,38945971.85974269,39663384.5237841,717412.664,38945971.85974269,39663384.5237841,717412.664
8.5,0.0125,39061331.75451811,39789035.58502563,727703.8305,39061331.75451811,39789035.58502563,727703.8305
8.5,0.013,39192409.18097495,39910221.26784233,717812.0869,39192409.18097495,39910221.26784233,717812.0869
8.5,0.0135,39316532.321627766,40039463.477364846,722931.1557,39316532.321627766,40039463.477364846,722931.1557
8.5,0.014,39435811.52564909,40155146.67453889,719335.1489,39435811.52564909,40155146.67453889,719335.1489
8.5,0.0145,39562821.68854124,40281724.05567505,718902.3671,39562821.68854124,40281724.05567505,718902.3671
8.5,0.015,39694276.9380057,40406799.12972676,712522.1917,39694276.9380057,40406799.12972676,712522.1917
8.5,0.0155,39838528.417960905,40525210.93791188,686682.52,39838528.417960905,40525210.93791188,686682.52
8.5,0.016,39954389.76592193,40634086.1325769,679696.3667,39954389.76592193,40634086.1325769,679696.3667
8.5,0.0165,40091310.16076831,40756371.16814809,665061.0074,40091310.16076831,40756371.16814809,665061.0074
8.5,0.017,40223883.57435436,40866328.57428772,642444.9999,40223883.57435436,40866328.57428772,642444.9999
8.5,0.0175,40367454.67306617,40981391.61184207,613936.9388,40367454.67306617,40981391.61184207,613936.9388
8.5,0.018,40479568.682187445,41094542.51614092,614973.834,40479568.682187445,41094542.51614092,614973.834
8.5,0.0185,40636055.14888752,41193073.698716745,557018.5498,40636055.14888752,41193073.698716745,557018.5498
8.5,0.019,40772546.097138725,41306626.18824387,534080.0911,40772546.097138725,41306626.18824387,534080.0911
8.5,0.0195,40909050.76884401,41406941.77975564,497891.0109,40909050.76884401,41406941.77975564,497891.0109
8.5,0.02,41053564.89623496,41521646.43127061,468081.535,41053564.89623496,41521646.43127061,468081.535
9.0,0.0015,31164864.457323182,32208856.82448739,1043992.3672,31164864.457323182,32208856.82448739,1043992.3672
9.0,0.002,31648769.593431056,32367327.107481238,718557.5141,31648769.593431056,32367327.107481238,718557.5141
9.0,0.0025,32148028.401371237,32447591.828876425,299563.4275,32148028.401371237,32447591.828876425,299563.4275
9.0,0.0095,34596358.66035895,34983859.2242325,387500.5639,34596358.66035895,34983859.2242325,387500.5639
9.0,0.01,34726163.87127036,35129098.534382194,402934.6631,34726163.87127036,35129098.534382194,402934.6631
9.0,0.0105,34722842.38182746,35241304.73037706,518462.3485,34722842.38182746,35241304.73037706,518462.3485
9.0,0.011,34814482.76041209,35338328.659437515,523845.899,34814482.76041209,35338328.659437515,523845.899
9.0,0.0115,34900475.3431741,35441735.68926057,541260.3461,34900475.3431741,35441735.68926057,541260.3461
9.0,0.012,35009103.792444184,35541586.56540243,532482.773,35009103.792444184,35541586.56540243,532482.773
9.0,0.0125,35080899.70938543,35624036.600268185,543136.8909,35080899.70938543,35624036.600268185,543136.8909
9.0,0.013,35194408.53555634,35725543.320297875,531134.7847,35194408.53555634,35725543.320297875,531134.7847
9.0,0.0135,35260883.59283415,35819701.9125201,558818.3197,35260883.59283415,35819701.9125201,558818.3197
9.0,0.014,35345676.57665708,35910134.22873761,564457.6521,35345676.57665708,35910134.22873761,564457.6521
9.0,0.0145,35496308.29573452,36015186.24796523,518877.9522,35496308.29573452,36015186.24796523,518877.9522
9.0,0.015,35573353.68940136,36108469.30830362,535115.6189,35573353.68940136,36108469.30830362,535115.6189
9.0,0.0155,35658465.73167897,36209133.52066585,550667.789,35658465.73167897,36209133.52066585,550667.789
9.0,0.016,35788928.848705135,36301043.10291989,512114.2542,35788928.848705135,36301043.10291989,512114.2542
9.0,0.0165,35867641.71181462,36390389.21692748,522747.5051,35867641.71181462,36390389.21692748,522747.5051
9.0,0.017,35990364.9466388,36482151.174260736,491786.2276,35990364.9466388,36482151.174260736,491786.2276
9.0,0.0175,36084695.32093077,36573653.90269634,488958.5818,36084695.32093077,36573653.90269634,488958.5818
9.0,0.018,36207391.355325006,36662587.677754425,455196.3224,36207391.355325006,36662587.677754425,455196.3224
9.0,0.0185,36364018.53911464,36757013.91926783,392995.3802,36364018.53911464,36757013.91926783,392995.3802
9.0,0.019,36453436.401873074,36845136.746329255,391700.3445,36453436.401873074,36845136.746329255,391700.3445
9.0,0.0195,36570346.87057064,36938020.14036548,367673.2698,36570346.87057064,36938020.14036548,367673.2698
9.0,0.02,36652989.86639474,37011950.77684236,358960.9104,36652989.86639474,37011950.77684236,358960.9104
9.5,0.0015,28398785.835261937,29335500.125503644,936714.2902,28398785.835261937,29335500.125503644,936714.2902
9.5,0.002,28835874.173099328,29449236.258490663,613362.0854,28835874.173099328,29449236.258490663,613362.0854
9.5,0.016,32494918.804624893,32745488.09349736,250569.2889,32494918.804624893,32745488.09349736,250569.2889
9.5,0.0165,32494418.576094013,32810167.987603653,315749.4115,32494418.576094013,32810167.987603653,315749.4115
9.5,0.017,32649833.52632243,32898650.53795308,248817.0116,32649833.52632243,32898650.53795308,248817.0116
9.5,0.0175,32729732.53990866,32971492.34960692,241759.8097,32729732.53990866,32971492.34960692,241759.8097
10.0,0.002,26964352.24121432,26966242.706969965,1890.4658,26964352.24121432,26966242.706969965,1890.4658
